county_name,lat,lng,state,lng_rank,lat_rank,nyc,min_lng_rank,min_lat_rank,max_lng_rank,max_lat_rank,num_squares,county,ttl,pre_mult,mult,sqrt_mult,mid_lng_rank,mid_lat_rank,scaled_lng_rank,scaled_lat_rank,test_lat_rank,test_lng_rank,new_scaled_lat_rank,new_scaled_lng_rank,square_id,min_new_scaled_lat_rank,min_new_scaled_lng_rank,max_new_scaled_lat_rank,max_new_scaled_lng_rank,dummy,prop_scaled_lat_rank,prop_scaled_lng_rank,min_prop_scaled_lat_rank,min_prop_scaled_lng_rank,max_prop_scaled_lat_rank,max_prop_scaled_lng_rank
Herkimer,42.8625316456,-75.18848101270001,NY,47.0,42.0,False,47.0,42.0,51.0,62.0,70,Herkimer,1521,21.728571428571424,8.183487940630798,2.8606796291494785,49.0,52.0,41.27864074170104,13.393203708505215,12522.157728675125,14012.89079161264,11827.686231923435,13481.034650746753,1883,12520.72738886055,14011.460451798066,12523.5880684897,14014.321131427216,1,11827.686231923435,13481.034650746753,11826.25589210886,13479.604310932178,11829.11657173801,13482.464990561328
Tioga,42.3956962025,-76.2062025316,NY,37.0,34.0,False,34.0,28.0,38.0,34.0,24,Tioga,1800,75.0,28.246753246753244,5.314767468737767,36.0,31.0,42.31476746873778,49.944302406213296,10136.984827975102,11031.424665737612,11701.725250300036,12587.18067546579,1884,10134.327444240733,11028.767282003242,10139.642211709472,11034.082049471981,1,11701.725250300036,12587.18067546579,11699.067866565667,12584.52329173142,11704.382634034406,12589.83805920016
Tompkins,42.3956962025,-76.3079746835,NY,36.0,34.0,False,33.0,33.0,36.0,37.0,19,Tompkins,10634,559.6842105263158,210.79015721120984,14.518614162901699,34.5,35.0,57.77792124435256,19.4813858370983,10136.984827975102,10733.278053150107,11718.466390832833,12605.373222697977,1885,10129.725520893651,10726.018746068656,10144.244135056553,10740.537360231558,1,11718.466390832833,12605.373222697977,11711.207083751382,12598.113915616526,11725.725697914284,12612.632529779428
St Lawrence,44.3213924051,-75.0867088608,NY,48.0,67.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,51.23601102641381,55.6739614075517,19975.8230433627,14311.037404200144,11607.348540143297,12805.831835172055,1886,19974.205037849493,14309.419398686938,19977.441048875906,14312.65540971335,1,11607.348540143297,12805.831835172055,11605.730534630091,12804.21382965885,11608.966545656504,12807.449840685262
Jefferson,44.0879746835,-75.6973417722,NY,42.0,63.0,False,35.0,56.0,44.0,67.0,64,Jefferson,2259,35.296875,13.293628246753244,3.6460428202029176,39.5,61.5,51.11510705050729,68.46906423030438,18783.23659301269,12522.157728675125,13022.588389299439,13332.157581845622,1887,18781.41357160259,12520.334707265023,18785.059614422793,12523.980750085228,1,13022.588389299439,13332.157581845622,13020.765367889337,13330.33456043552,13024.411410709541,13333.980603255724
St Lawrence,44.6715189873,-75.2902531646,NY,46.0,73.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,42.76398897358619,81.09002756603452,21764.70271888772,13714.74417902514,13107.183858935325,12652.677440452504,1888,21763.084713374512,13713.126173511933,21766.320724400925,13716.362184538346,1,13107.183858935325,12652.677440452504,13105.565853422118,12651.059434939298,13108.801864448531,12654.29544596571
Allegany,42.1039240506,-78.1398734177,NY,18.0,29.0,False,17.0,28.0,22.0,36.0,46,Allegany,1272,27.65217391304348,10.414455110107284,3.2271434907836496,19.5,32.0,13.159284763824525,19.31856952764905,8646.251765037587,5366.639026575053,12187.828287620117,13202.401750092877,1889,8644.638193292194,5365.025454829662,8647.86533678298,5368.252598320445,1,12187.828287620117,13202.401750092877,12186.214715874725,13200.788178347484,12189.44185936551,13204.01532183827
Clinton,44.78822784810001,-73.7636708861,NY,61.0,75.0,False,59.0,69.0,64.0,78.0,49,Clinton,2423,49.44897959183673,18.62364166445799,4.315511750008102,61.5,73.5,58.84224412499596,81.47326762501216,22360.995944062724,18186.943367837684,11808.937517842658,12897.705668572517,1890,22358.83818818772,18184.78561196268,22363.153699937728,18189.101123712688,1,11808.937517842658,12897.705668572517,11806.779761967655,12895.547912697513,11811.095273717661,12899.86342444752
Oneida,43.0375949367,-75.3920253165,NY,45.0,45.0,False,41.0,43.0,48.0,54.0,57,Oneida,7247,127.14035087719299,47.88402825244929,6.919828628835349,44.5,48.5,48.459914314417674,20.78059979907628,13416.597566437636,13416.597566437636,11966.441732510395,12886.846976551284,1891,13413.13765212322,13413.13765212322,13420.057480752053,13420.057480752053,1,11966.441732510395,12886.846976551284,11962.981818195978,12883.387062236867,11969.901646824812,12890.3068908657
Chautauqua,42.2789873418,-79.2593670886,NY,7.0,32.0,False,3.0,28.0,8.0,36.0,44,Chautauqua,4765,108.29545454545456,40.78659976387249,6.386438738755151,5.5,32.0,16.579658108132726,32.0,9540.691602800096,2087.026288112521,12803.504285500352,13690.327496561864,1892,9537.498383430719,2083.8330687431435,9543.884822169473,2090.2195074818983,1,12803.504285500352,13690.327496561864,12800.311066130975,13687.134277192486,12806.69750486973,13693.520715931241
Warren,43.387721518999996,-73.865443038,NY,60.0,51.0,False,57.0,49.0,63.0,57.0,43,Warren,2382,55.3953488372093,20.86318332829961,4.567623378552527,60.0,53.0,60.0,41.864753242894956,15205.477241962652,17888.79675525018,12108.105333342408,12438.315262828493,1893,15203.193430273375,17886.5129435609,15207.761053651928,17891.080566939458,1,12108.105333342408,12438.315262828493,12105.821521653132,12436.031451139217,12110.389145031684,12440.59907451777
Broome,42.2789873418,-76.0026582278,NY,39.0,32.0,False,38.0,28.0,44.0,34.0,33,Broome,9944,301.3333333333333,113.48917748917748,10.653129938622612,41.0,31.0,17.693740122754768,42.653129938622605,9540.691602800096,11627.717890912618,11692.40473019914,12506.455952835717,1894,9535.365037830785,11622.391325943307,9546.018167769407,11633.044455881929,1,11692.40473019914,12506.455952835717,11687.078165229828,12501.129387866406,11697.73129516845,12511.782517805028
Rensselaer,42.6291139241,-73.4583544304,NY,64.0,38.0,False,61.0,36.0,65.0,43.0,32,Rensselaer,7983,249.46875,93.95576298701296,9.693078096611671,63.0,39.5,73.69307809661167,23.46038285508249,11329.571278325117,19081.383205600192,12334.052093094893,12457.99568260536,1895,11324.724739276811,19076.536666551885,11334.417817373422,19086.2297446485,1,12334.052093094893,12457.99568260536,12329.205554046588,12453.149143557055,12338.898632143198,12462.842221653666
Oswego,43.6211392405,-75.7991139241,NY,41.0,55.0,False,33.0,49.0,41.0,56.0,48,Oswego,3162,65.875,24.81006493506493,4.980970280484008,37.0,52.5,60.923881121936034,67.45242570121002,16398.063692312666,12224.011116087622,13586.684391621484,12700.783273092937,1896,16395.573207172423,12221.52063094738,16400.55417745291,12226.501601227865,1,11623.189582297247,13166.18979547815,11620.699097157005,13163.699310337908,11625.68006743749,13168.680280618393
Dutchess,41.870506329099996,-73.6618987342,NY,62.0,25.0,False,59.0,18.0,63.0,28.0,37,Dutchess,18951,512.1891891891893,192.90242190242188,13.88893163286586,61.0,23.0,75.88893163286586,52.77786326573172,7453.665314687574,18485.089980425182,12034.875792741776,13560.548402974433,1897,7446.720848871141,18478.14551460875,7460.609780504007,18492.034446241614,1,12823.78568520254,12402.420964863975,12816.841219386108,12395.476499047543,12830.730151018972,12409.365430680407
Otsego,42.7458227848,-74.883164557,NY,50.0,40.0,False,45.0,33.0,52.0,42.0,51,Otsego,3129,61.352941176470594,23.106951871657753,4.8069690941026195,48.5,37.5,57.210453641153926,52.017422735256545,11925.86450350012,14907.330629375148,12086.220724277795,13657.998563087793,1898,11923.461018953069,14904.927144828098,11928.26798804717,14909.734113922199,1,12086.220724277795,13657.998563087793,12083.817239730744,13655.595078540742,12088.624208824845,13660.402047634843
Sullivan,41.8121518987,-74.6796202532,NY,52.0,24.0,False,48.0,18.0,54.0,27.0,48,Sullivan,3813,79.4375,29.91801948051948,5.469736692064754,51.0,22.5,57.469736692064764,32.20460503809713,7155.518702100072,15503.623854550156,11923.438991577743,13465.63804842498,1899,7152.78383375404,15500.888986204123,7158.253570446104,15506.35872289619,1,11923.438991577743,13465.63804842498,11920.70412323171,13462.903180078947,11926.173859923776,13468.372916771013
Warren,43.4460759494,-73.865443038,NY,60.0,52.0,False,57.0,49.0,63.0,57.0,43,Warren,2382,55.3953488372093,20.86318332829961,4.567623378552527,60.0,53.0,60.0,47.43237662144747,15503.623854550156,17888.79675525018,12122.889006881614,12512.143529073554,1900,15501.34004286088,17886.5129435609,15505.907666239433,17891.080566939458,1,12122.889006881614,12512.143529073554,12120.605195192338,12509.859717384277,12125.17281857089,12514.42734076283
Steuben,42.2789873418,-77.5292405063,NY,24.0,32.0,False,22.0,28.0,29.0,37.0,68,Steuben,2740,40.29411764705883,15.17570664629488,3.8956009351953496,25.5,32.5,18.156598597206976,30.05219953240233,9540.691602800096,7155.518702100072,12288.251408879049,12305.12822177212,1901,9538.743802332498,7153.5709016324745,9542.639403267694,7157.4665025676695,1,12288.251408879049,12305.12822177212,12286.30360841145,12303.180421304522,12290.199209346647,12307.076022239718
Columbia,42.162278481,-73.7636708861,NY,61.0,30.0,False,60.0,27.0,64.0,35.0,31,Columbia,4951,159.70967741935485,60.150397989107674,7.7556687647879645,62.0,31.0,53.24433123521204,22.24433123521204,8944.39837762509,18186.943367837684,12020.04130994074,13528.49764670581,1902,8940.520543242696,18183.06553345529,8948.276212007484,18190.82120222008,1,12020.04130994074,13528.49764670581,12016.163475558345,13524.619812323415,12023.919144323134,13532.375481088204
Livingston,42.8041772152,-77.7327848101,NY,22.0,41.0,False,20.0,36.0,24.0,44.0,31,Livingston,2391,77.12903225806451,29.04859656472559,5.389674996205764,22.0,40.0,22.0,46.389674996205756,12224.011116087622,6559.225476925066,12575.342182194816,13738.150935480699,1903,12221.31627858952,6556.530639426963,12226.705953585724,6561.920314423169,1,12575.342182194816,13738.150935480699,12572.647344696714,13735.456097982596,12578.037019692918,13740.8457729788
Ulster,42.0455696203,-74.4760759494,NY,54.0,28.0,False,52.0,21.0,59.0,29.0,56,Ulster,16474,294.17857142857144,110.79452690166977,10.52589791427172,55.5,25.0,38.21115312859242,59.577693742815164,8348.105152450084,16099.917079725163,13023.21051453837,12646.477192257556,1904,8342.842203492948,16094.654130768027,8353.368101407219,16105.180028682298,1,11835.950266547776,13362.900912016294,11830.68731759064,13357.637963059158,11841.213215504911,13368.16386097343
Chemung,42.2789873418,-76.6132911392,NY,33.0,32.0,False,30.0,28.0,33.0,32.0,19,Chemung,3237,170.3684210526316,64.16473000683527,8.010289008945637,31.5,30.0,45.015433513418465,48.02057801789128,9540.691602800096,9838.838215387601,12337.377782785003,13748.540927374737,1905,9536.686458295622,9834.833070883127,9544.69674730457,9842.843359892075,1,12337.377782785003,13748.540927374737,12333.372638280529,13744.535782870264,12341.382927289476,13752.546071879211
St Lawrence,44.6715189873,-74.78139240510001,NY,51.0,73.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,63.94404410565521,81.09002756603452,21764.70271888772,15205.477241962652,13069.341186383426,12815.87905656948,1906,21763.084713374512,15203.859236449445,21766.320724400925,15207.095247475858,1,13069.341186383426,12815.87905656948,13067.72318087022,12814.261051056274,13070.959191896633,12817.497062082686
Dutchess,41.7537974684,-73.6618987342,NY,62.0,23.0,False,59.0,18.0,63.0,28.0,37,Dutchess,18951,512.1891891891893,192.90242190242188,13.88893163286586,61.0,23.0,75.88893163286586,23.0,6857.37208951257,18485.089980425182,12106.57643048776,13557.44282907468,1907,6850.427623696137,18478.14551460875,6864.316555329003,18492.034446241614,1,12746.787390829464,12390.452242998163,12739.842925013032,12383.50777718173,12753.731856645896,12397.396708814595
Cortland,42.6291139241,-76.0026582278,NY,39.0,38.0,False,37.0,35.0,40.0,40.0,24,Cortland,1846,76.91666666666667,28.968614718614717,5.382249968053761,38.5,37.5,41.691124984026885,40.691124984026885,11329.571278325117,11627.717890912618,11801.380623492627,12370.328961543199,1908,11326.88015334109,11625.026765928591,11332.262403309143,11630.409015896645,1,11801.380623492627,12370.328961543199,11798.6894985086,12367.637836559172,11804.071748476654,12373.020086527225
Monroe,43.1543037975,-77.834556962,NY,21.0,47.0,False,20.0,44.0,25.0,50.0,31,Monroe,45446,1466.0,552.1298701298701,23.4974439063033,22.5,47.0,-14.246165859454946,47.0,14012.89079161264,6261.078864337564,12938.876838241325,10698.107570069116,1909,14001.142069659489,6249.330142384412,14024.639513565793,6272.827586290715,1,12427.686843584597,12863.578900820801,12415.938121631445,12851.830178867649,12439.43556553775,12875.327622773953
Herkimer,43.6211392405,-74.98493670890001,NY,49.0,55.0,False,47.0,42.0,51.0,62.0,70,Herkimer,1521,21.728571428571424,8.183487940630798,2.8606796291494785,49.0,52.0,49.0,63.58203888744843,16398.063692312666,14609.184016787649,13147.871305807472,13395.243458731358,1910,16396.63335249809,14607.753676973074,16399.49403212724,14610.614356602224,1,11664.44856775541,12569.35336299412,11663.018227940835,12567.923023179545,11665.878907569984,12570.783702808694
Rockland,41.0535443038,-73.9672151899,NY,59.0,11.0,False,57.0,11.0,59.0,15.0,8,Rockland,23080,2885.0,1086.5584415584417,32.96298593207905,58.0,13.0,91.96298593207905,-54.92597186415811,3279.612738462533,17590.650142662682,10547.87496978851,14321.25663444152,1911,3263.131245496493,17574.168649696643,3296.0942314285726,17607.13163562872,1,12340.029086043949,13084.269981964831,12323.54759307791,13067.788488998793,12356.510579009988,13100.75147493087
Genesee,42.9792405063,-78.34341772149999,NY,16.0,44.0,False,15.0,43.0,20.0,46.0,24,Genesee,1492,62.16666666666666,23.413419913419908,4.838741562991344,17.5,44.5,8.741887655512985,41.58062921850433,13118.450953850132,4770.345801400048,12523.716017433035,13509.51294706891,1912,13116.031583068636,4767.926430618552,13120.870324631627,4772.765172181544,1,12523.716017433035,13509.51294706891,12521.296646651539,13507.093576287414,12526.13538821453,13511.932317850406
Albany,42.6291139241,-74.1707594937,NY,57.0,38.0,False,57.0,35.0,61.0,40.0,24,Albany,27049,1127.0416666666667,424.47023809523813,20.60267550817704,59.0,37.5,15.79464898364592,48.30133775408853,11329.571278325117,16994.356917487672,13025.017285082658,12292.343194182664,1913,11319.269940571028,16984.055579733584,11339.872616079205,17004.65825524176,1,11863.91570571443,13618.004388978743,11853.614367960341,13607.703051224655,11874.217043468518,13628.305726732831
Allegany,42.4540506329,-78.1398734177,NY,18.0,35.0,False,17.0,28.0,22.0,36.0,46,Allegany,1272,27.65217391304348,10.414455110107284,3.2271434907836496,19.5,32.0,13.159284763824525,44.68143047235096,10435.131440562604,5366.639026575053,12321.970763306104,12776.065343910159,1914,10433.517868817211,5365.025454829662,10436.745012307996,5368.252598320445,1,12321.970763306104,12776.065343910159,12320.357191560712,12774.451772164766,12323.584335051497,12777.678915655551
St Lawrence,44.263037974700005,-75.0867088608,NY,48.0,66.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,51.23601102641381,51.43795038113789,19677.676430775202,14311.037404200144,13700.096511701913,13468.070760076433,1915,19676.058425261996,14309.419398686938,19679.294436288408,14312.65540971335,1,11744.42439057853,12731.819235832158,11742.806385065323,12730.201230318951,11746.042396091736,12733.437241345364
Washington,43.504430379700004,-73.5601265823,NY,63.0,53.0,False,63.0,44.0,66.0,57.0,41,Washington,2014,49.121951219512205,18.500475134621478,4.301217866444511,64.5,50.5,56.548173200333224,63.75304466611128,15801.77046713766,18783.23659301269,13117.516138125344,12863.737889522734,1916,15799.619858204438,18781.08598407947,15803.921076070881,18785.387201945912,1,13117.516138125344,12863.737889522734,13115.365529192122,12861.587280589512,13119.666747058565,12865.888498455955
Orange,41.520379746799996,-74.0689873418,NY,58.0,19.0,False,52.0,13.0,59.0,20.0,39,Orange,18961,486.1794871794871,183.1065601065601,13.531687260152006,55.5,16.5,91.82921815038002,52.82921815038002,5664.785639162557,17292.50353007517,13009.53894571858,12820.663839484303,1917,5658.019795532481,17285.737686445093,5671.551482792634,17299.269373705247,1,13009.53894571858,12820.663839484303,13002.773102088504,12813.897995854228,13016.304789348655,12827.429683114378
Oneida,43.329367088599994,-75.18848101270001,NY,47.0,50.0,False,41.0,43.0,48.0,54.0,57,Oneida,7247,127.14035087719299,47.88402825244929,6.919828628835349,44.5,48.5,64.29957157208837,60.37974294325302,14907.330629375148,14012.89079161264,11839.488017516447,12346.790851152717,1918,14903.870715060732,14009.430877298224,14910.790543689565,14016.350705927058,1,12982.325122724538,13604.635431711646,12978.865208410121,13601.175517397229,12985.785037038955,13608.095346026063
Franklin,44.554810126599996,-74.3743037975,NY,55.0,71.0,False,52.0,64.0,59.0,78.0,83,Franklin,1842,22.192771084337355,8.358316382412767,2.8910752986411072,55.5,71.0,53.55446235067944,71.0,21168.409493712712,16398.063692312666,13031.784892237025,13062.96453594269,1919,21166.96395606339,16396.618154663345,21169.855031362033,16399.509229961986,1,13031.784892237025,13062.96453594269,13030.339354587704,13061.51899829337,13033.230429886346,13064.410073592011
